"id","day","call_time","location"
3,7,13,360610157007000
3,7,15,360470011001006
3,7,11,360610094001002
3,7,15,360610090005001
3,7,13,360811175003009
3,7,8,360470011001006
3,7,14,360610177005000
3,7,16,360470009001004
3,7,12,360610112031000
3,7,23,360470325003001
3,7,19,360471144004000
3,7,10,360610084002002
3,7,10,360810196001000
3,7,14,360470816001001
3,7,15,360610153007001
3,7,22,360470197004000
3,7,19,360610065001004
3,7,15,360610078001001
3,7,12,360470031001000
3,7,17,360810489001001
3,7,13,360610129002005
3,7,18,360610181003000
3,7,19,360610111001002
3,7,12,360610112031001
3,7,15,360610033001003
3,7,14,360610113001004
3,7,19,360610033001002
3,7,15,360050421001000
3,7,16,360811551024002
3,7,8,360810737001001
3,7,9,360470011001006
3,7,17,360610021001010
3,7,14,360610131001002
3,7,14,360610031001010
3,7,16,360850070001005
3,7,9,360610030012000
3,7,16,360610113001004
3,7,11,360610056001005
3,7,11,360610092001012
3,7,15,360470015003007
3,7,14,360610092001014
3,7,22,360810185013000
3,7,19,360610114011002
3,7,16,360470009001004
3,7,16,360470011001006
3,7,20,360050375043001
3,7,15,360610137003004
3,7,11,360610281002001
3,7,13,360811171001008
3,7,18,360610050003000
3,7,13,360470485001011
3,7,6,360810104001001
3,7,16,360610146024000
3,7,18,360471144001011
3,7,9,360610068001003
3,8,21,360850208033013
3,8,15,360610109001009
3,8,20,360850170103000
3,8,20,360471130003000
3,8,17,360470037001008
3,8,11,360610037001011
3,8,23,360810711002002
3,8,13,360810126012000
3,8,19,360470205003001
3,8,11,360470009001004
3,8,10,360610103001000
3,8,3,360810329002003
3,8,11,360470069002000
3,8,19,360610068001003
3,8,15,360610100002006
3,8,12,360610119001003
3,8,11,360810366002008
3,8,10,360610049001002
3,8,14,360811211001000
3,8,8,360610032001000
3,8,10,360810171001004
3,8,17,360610113001006
3,8,19,360610101001004
3,8,20,360810991002002
3,8,17,360610203002000
3,8,15,360470554001002
3,8,3,360850170103000
3,8,14,360610065001004
3,8,21,360470560001003
3,8,17,360610088001002
3,8,12,360850027001006
3,8,21,360470572001000
3,8,13,360610131001003
3,8,17,360610113001009
3,8,16,360810849004007
3,8,18,360610043001004
3,9,20,360610118008000
3,9,18,360610124008000
3,9,20,360610162005009
3,9,17,360470503002000
3,9,8,360610042002002
3,9,19,360610043003006
3,9,19,360610098001000
3,9,18,360050281003001
3,9,10,360610100001004
3,9,15,360610043003001
3,9,12,360610099001028
3,9,11,360610119001001
3,9,8,360610007001018
3,9,18,360610015021005
3,9,10,360610083002001
3,9,13,360050345003000
3,9,11,360470481001001
3,9,15,360610109001006
3,9,16,360610015011009
3,9,10,360610163004001
3,9,16,360610084002000
3,10,23,360810103003000
3,10,11,360610129001010
3,10,15,360470119001019
3,10,19,360610116001005
3,10,18,360470011001006
3,10,18,360471124002003
3,10,11,360610092001003
3,10,15,360610317031001
3,10,20,360810467003000
3,10,8,360610203002000
3,10,11,360610150023001
3,10,7,360810033001004
3,10,14,360470538001000
3,10,21,360811403002000
3,10,13,360470888003003
3,10,3,360610144022000
3,10,14,360810625002006
3,10,12,360610115002000
3,13,18,360810716001037
3,13,17,360470009001004
3,13,10,360470035001006
3,13,18,360610065001002
3,13,15,360470606002001
3,13,13,360810171001003
3,13,13,360610096001002
3,13,14,360050194001006
3,13,10,360610015021004
3,13,18,360470556001001
3,13,23,360470594022000
3,13,14,360610095002001
3,13,20,360610028003000
3,13,13,360810799001004
3,13,12,360610106014000
3,13,8,360470532002001
3,13,19,360810475001003
3,13,15,360610072007000
3,13,18,360470009001004
3,13,16,360811529023014
3,13,12,360471104001009
3,13,10,360610021001011
3,13,12,360850081002003
3,13,18,360470009001004
3,13,16,360610082001001
3,13,9,360850096012003
3,14,15,360470642002003
3,14,18,360610119002003
3,14,13,360810945002016
3,14,17,360470009001003
3,14,16,360470009001004
3,14,19,360050042006002
3,14,7,360810981002012
3,14,8,360610100001000
3,14,17,360610168002002
3,14,13,360470011001006
3,14,19,360610133002000
3,14,16,360810179001001
3,14,14,360610008001001
3,14,13,360610089002000
3,14,13,360470009001004
3,14,15,360610039002001
3,14,16,360810595001004
3,14,9,360610083001001
3,14,16,360810171001004
3,14,12,360810179002003
3,14,12,360610111001003
3,14,19,360610177003002
3,14,15,360470009001004
3,14,18,360610029004007
3,14,12,360610069001007
3,14,7,360610013002005
3,14,16,360811551023000
3,14,15,360610058001007
3,14,17,360610033001003
3,14,17,360610257001001
3,14,10,360610104001003
3,14,18,360470360011000
3,14,12,360811347002001
3,14,15,360810219001022
3,14,12,360810849002000
3,14,8,360610101001004
3,14,17,360470009001004
3,14,12,360810031002007
3,14,10,360610094001000
3,16,15,360810069003001
3,16,19,360470009001004
3,16,10,360470296002002
3,16,13,360610092001002
3,16,14,360470009001004
3,16,14,360470456001002
3,16,6,360810593001003
3,16,14,360610062001002
3,16,18,360470009001004
3,16,2,360050184002002
3,16,12,360610101001007
3,16,15,360050391004002
3,16,22,360050386008000
3,16,11,360470294001005
3,16,15,360470011001008
3,16,19,360810243003011
3,16,12,360610042002002
3,16,19,360050051001019
3,16,17,360610077003003
3,16,19,360810466002001
3,16,9,360811551023000
3,16,15,360610039002002
3,17,17,360610112021003
3,17,16,360470271001000
3,17,16,360810616022004
3,17,14,360610031001010
3,17,11,360610128003002
3,17,11,360610062001000
3,17,20,360470277004001
3,17,15,360050421001000
3,17,19,360610136008000
3,17,8,360050027022001
3,17,21,360610163005000
3,17,9,360050398001003
3,17,12,360810713042001
3,17,23,360610041004000
3,17,12,360610238011004
3,17,7,360610042002002
3,17,10,360610007001015
3,17,18,360470001001013
3,17,18,360610145003003
3,17,10,360610137006001
3,17,19,360610007001012
3,17,24,360610238011016
3,17,9,360470009001004
3,17,1,360810295002004
3,17,11,360610100001004
3,17,17,360810081001000
3,17,12,360050232001002
3,17,17,360470009001004
3,17,14,360610112021000
3,17,13,360810142021008
3,17,10,360610009001001
3,17,11,360610131001004
3,19,14,360610219001006
3,19,18,360050092001001
3,19,21,360470590001005
3,19,24,360810281004000
3,19,13,360810542003007
3,19,12,360610120001001
3,19,15,360610037003004
3,19,15,360610054001004
3,19,9,360470449001001
3,19,13,360850189012030
3,19,13,360610168002002
3,19,13,360610137004003
3,19,18,360610029004007
3,19,10,360610109001004
3,19,15,360470037001012
3,19,9,360610084002002
3,19,10,360610109001004
3,19,19,360050135003000
3,19,19,360610029004007
3,19,16,360050197002001
3,19,14,360610137004001
3,19,16,360810183005004
3,19,16,360810073001001
3,19,13,360610100001002
3,19,14,360470021001009
3,19,18,360610031001012
3,19,18,360470009002000
3,19,15,360610029004007
3,19,17,360610076001005
3,19,23,360610074001003
3,19,18,360610125001000
3,19,12,360470009001004
3,19,18,360610119001006
3,19,16,360470009001004
3,19,16,360610157008000
3,19,12,360471168002002
3,19,24,360850198003020
3,19,23,360610073003003
3,19,20,360810797011000
3,19,23,360470394003000
3,19,13,360050421001000
3,19,1,360850170101003
3,19,14,360610113001009
3,19,8,360610115001000
3,19,18,360610016001002
3,19,16,360850291021037
3,19,23,360470828002003
3,19,14,360610209011002
3,19,17,360610072003000
3,19,12,360610131001000
3,19,7,360610161002000
3,19,10,360810294005008
3,19,21,360610126001002
3,19,20,360470135003001
3,19,21,360850007002000
3,19,17,360810297001003
3,19,18,360810853001000
3,19,15,360470250001002
3,19,23,360050425007000
3,21,10,360810551001001
3,21,15,360610031001010
3,21,15,360610101001007
3,21,16,360470011001006
3,21,14,360470538001000
3,21,10,360610242003009
3,21,11,360610037002003
3,21,18,360470954001003
3,21,12,360610082001005
3,21,22,360810058003004
3,21,8,360610117001001
3,21,14,360610101001004
3,21,13,360810123013000
3,21,11,360610078002004
3,21,24,360811403002002
3,21,12,360470366001013
3,21,20,360470351003001
3,21,16,360610068005000
3,21,10,360470159001002
3,21,17,360470009001004
3,21,23,360610194004001
3,21,18,360610072002001
3,21,21,360811227023003
3,21,14,360610115001003
3,21,14,360050462011024
3,21,8,360470543001017
3,21,19,360810019001069
3,21,16,360610112031000
3,21,14,360810467004001
3,21,17,360610131002003
3,21,10,360610116001006
3,21,11,360470011001006
3,21,11,360470011001006
3,21,12,360610119002003
3,21,11,360610056001003
3,21,11,360610101001007
3,21,18,360610013002005
3,21,14,360610076002004
3,21,23,360471150002000
3,21,19,360610033002009
3,21,3,360610191003000
3,21,17,360810366001007
3,21,10,360610100002006
3,21,12,360610031001014
3,21,12,360850291022015
3,21,14,360610007001006
3,21,24,360610215002001
3,21,9,360810711002000
3,21,21,360050370003000
3,21,16,360811201001004
3,21,23,360470255002000
3,21,16,360610111001003
3,21,22,360850146061008
3,23,13,360810142021008
3,23,14,360470262001004
3,23,14,360610033002009
3,23,18,360610094001003
3,23,22,360610071005006
3,23,20,360810184021000
3,23,16,360470009001004
3,23,20,360610160021001
3,23,14,360610076001005
3,23,17,360470555001002
3,23,14,360610065001004
3,23,21,360610172001002
3,23,18,360810291001002
3,24,16,360610102001009
3,24,24,360610303003000
3,24,16,360610033002009
3,24,15,360610138006000
3,24,24,360810838003004
3,24,10,360470009001004
3,24,2,360610032002000
3,24,13,360610092001014
3,24,14,360610092001003
3,24,14,360610052002002
3,24,24,360811529013004
3,24,17,360810716001061
3,24,15,360610101001004
3,24,11,360610112031000
3,24,10,360610090006000
3,24,16,360810204001002
3,24,15,360050397001002
3,24,9,360470988001005
3,24,16,360610203002000
3,24,13,360610065001002
3,24,23,360850146041010
3,24,21,360470029011008
3,24,15,360610102001004
3,24,18,360610131001002
3,24,22,360050205023000
3,24,6,360471214001000
3,24,21,360810845003000
3,24,21,360610299001006
3,24,11,360610109001003
3,24,18,360811161001003
3,24,16,360610132006000
3,24,11,360610099001020
3,24,13,360811257003000
3,24,20,360470191003006
3,24,20,360050365011001
3,24,15,360610082001000
3,24,13,360470033002004
3,24,20,360470545005001
3,24,20,360810379001003
3,24,18,360470009001004
3,24,21,360050424002001
3,24,15,360810081001003
3,24,14,360610156021000
3,24,7,360610148024000
3,24,13,360610109001008
3,24,16,360610119001002
3,24,15,360470768002005
3,24,20,360470215002000
3,24,12,360610099001031
3,24,23,360610227003000
3,24,10,360610029004007
3,24,11,360610056001006
3,24,13,360610073002000
3,24,9,360470193003000
3,24,13,360470009001000
3,24,21,360810147003001
3,24,15,360810265001000
3,24,15,360610061001000
3,24,19,360470236003000
3,24,18,360610159006001
3,24,1,360470527006000
3,24,15,360610076001004
3,24,19,360610069001008
3,24,15,360610009001017
3,24,13,360610115001003
3,24,15,360610150012001
3,24,13,360610056001000
3,24,7,360610125001006
3,24,16,360050090001004
3,24,19,360610090005001
3,24,21,360810352001001
3,24,19,360050253002002
3,24,8,360850273012034
3,24,14,360050159001001
3,24,9,360050263005000
3,24,13,360811551023000
3,24,15,360810693001000
3,24,11,360050462012000
3,24,3,360050215013001
3,24,16,360470114001003
3,24,7,360470816001001
3,24,7,360470500003000
3,24,24,360810399001001
3,24,16,360610021001011
3,24,12,360610033002009
3,24,12,360610083003003
3,24,11,360610101001001
3,24,2,360470888003000
3,24,12,360610119001000
3,24,13,360811010013010
3,24,21,360850231001016
3,24,15,360610007001015
3,24,6,360610233001006
3,25,18,360810539003006
3,25,14,360610118003000
3,25,18,360610149001001
3,25,19,360610109001008
3,25,12,360850198004043
3,25,10,360610113001009
3,25,17,360811257002005
3,25,15,360610096001007
3,25,18,360610090005000
3,25,11,360610049001001
3,25,11,360610091001000
3,25,15,360470786001000
3,25,16,360470011001006
3,25,18,360050274013014
3,25,19,360810071004001
3,25,10,360610103001003
3,25,10,360810329001001
3,25,15,360850181003005
3,25,20,360810454002003
3,25,8,360610050001002
3,25,12,360050310002013
3,25,18,360050019004000
3,25,11,360470740002001
3,25,7,360610056001000
3,25,18,360811571016006
3,25,21,360850244013014
3,25,11,360810818002005
3,25,10,360610131001003
3,25,14,360810954003006
3,25,14,360050245011000
3,25,15,360610100001004
3,25,10,360850029004008
3,25,17,360610058001000
3,26,19,360050232001002
3,26,17,360610087001002
3,26,13,360050048001001
3,26,20,360470438002001
3,26,10,360610291004000
3,26,9,360050395003001
3,26,14,360610173003000
3,26,24,360470063002002
3,26,10,360470011001006
3,26,14,360610092001012
3,26,10,360050065001004
3,26,13,360050296001011
3,26,19,360610049001008
3,26,21,360810154001003
3,26,11,360610271002000
3,26,7,360470768003004
3,26,14,360470009001004
3,26,16,360610101001001
3,26,17,360610083003002
3,26,12,360470868001002
3,26,13,360470018001003
3,26,14,360810711002000
3,26,12,360610074001002
3,26,10,360470218001005
3,27,19,360610168002002
3,27,13,360050149003002
3,27,18,360810267002000
3,27,10,360810845003000
3,27,12,360610072002002
3,27,14,360610131001000
3,27,18,360610146011000
3,27,9,360610168002002
3,27,11,360810205001021
3,27,9,360810716001028
3,27,14,360811291021008
3,27,11,360610121001000
3,27,15,360610193006001
3,27,17,360610203002000
3,27,10,360810219001004
3,27,14,360470542002000
3,27,15,360610094001005
3,27,7,360610056002001
3,27,20,360810220021006
3,27,8,360471237002001
3,27,8,360470119001009
3,27,23,360050274012003
3,27,16,360470009001004
3,27,11,360610166002001
3,27,15,360610062001005
3,27,12,360610069001015
3,27,19,360470285011000
3,27,8,360610052001001
3,27,21,360470818002001
3,27,20,360610147001001
3,27,18,360610131001000
3,27,9,360810216001011
3,27,1,360050059022001
3,27,16,360610031001014
3,27,14,360610007001015
3,27,20,360470069004000
3,27,16,360610099001035
3,27,12,360610109001008
3,27,17,360471104001016
3,27,9,360810446012002
3,27,18,360610037003014
3,27,10,360610084002001
3,27,17,360470698002007
3,28,9,360610109001004
3,28,14,360610041001003
3,28,18,360810267002000
3,28,17,360610088002000
3,28,10,360610137002000
3,28,14,360810616022004
3,28,7,360610090002000
3,28,15,360610076002005
3,28,17,360470002001015
3,28,13,360610116001004
3,28,12,360470890006003
3,28,13,360810117002000
3,28,12,360610062001000
3,28,10,360470594014002
3,28,12,360610089002000
3,28,10,360470530003004
3,28,13,360050255003000
3,28,12,360610187004001
3,28,12,360610009001002
3,28,17,360610013001004
3,28,15,360610007001006
3,28,18,360610094001006
3,28,13,360610119001002
3,28,12,360610076001001
3,28,17,360470589001001
3,28,10,360470454001002
3,28,12,360810383021226
3,28,13,360470058002000
3,28,1,360050285004003
3,28,16,360610076001000
3,28,16,360610033003009
3,28,7,360610121002000
3,28,12,360610179002000
3,28,13,360811123002010
3,28,13,360470009001004
3,28,14,360810871002005
3,28,15,360610009001017
3,28,13,360610029004007
3,28,15,360811551023000
3,28,21,360610097001000
3,28,14,360610203002000
3,28,12,360810033001004
3,28,15,360610057001002
3,28,12,360810033001004
3,28,16,360610052001003
3,28,9,360470011001008
3,28,11,360610092001002
3,28,10,360470696022002
3,28,16,360610092001009
3,28,1,360810104002000
3,28,11,360470009001004
3,28,21,360470283002000
3,28,9,360610015021004
3,28,16,360470582001002
3,28,18,360610109001004
3,28,11,360610031001014
3,28,12,360610033002009
3,28,19,360610109001005
3,28,15,360610119001003
3,28,10,360610228004000
3,28,15,360610082001001
3,28,20,360610145003001
3,28,23,360470934002007
3,28,17,360050138001013
3,28,17,360610112031000
3,28,20,360470197004002
3,28,20,360850208033011
3,28,6,360610211006001
3,28,19,360610080002003
3,28,14,360610099001040
3,30,14,360050210011000
3,30,8,360470011001006
3,30,16,360810998022000
3,30,17,360610178003001
3,30,15,360610109001002
3,30,13,360610056001003
3,30,24,360470110002003
3,30,13,360610021001004
3,30,13,360610063001001
3,30,12,360850128041000
3,30,16,360610100002001
3,30,1,360050155001000
3,30,12,360610080001001
3,30,18,360610119001001
3,30,11,360470860002001
3,30,16,360610222001000
3,30,17,360470285011000
3,30,19,360850050003003
3,30,5,360610066001000
3,30,9,360610058001007
3,30,20,360610247001003
3,30,9,360610033002009
3,30,10,360470011001006
3,30,21,360470922002000
3,30,24,360811010013000
3,30,10,360610076001000
3,30,23,360470080001001
3,30,13,360610099001010
3,30,11,360610119001003
3,30,10,360610110003002
3,30,20,360610111003005
3,30,15,360610104001001
3,30,11,360610083001001
3,30,15,360810238001001
3,30,2,360050420001002
3,30,15,360610099001025
3,30,23,360610285004000
3,30,21,360610054003000
3,30,6,360850208033011
3,30,15,360610103001009
3,30,9,360050319001000
3,30,17,360610007001024
3,30,17,360811551023000
3,30,15,360610031001010
3,30,13,360470037001012
3,30,21,360850011001001
3,30,18,360810019001072
3,30,15,360470242002002
3,30,20,360810079001004
3,30,13,360610074003002
3,30,20,360810367002009
3,30,15,360610101001007
3,30,14,360850169011004
3,30,12,360470011001006
3,30,13,360810557003002
3,30,18,360610015012003
3,30,16,360810123012004
3,30,16,360610175001003
3,30,9,360610029001003
3,30,21,360050386006000
3,30,20,360050075004001
3,30,3,360810179001013
3,30,15,360610015022002
3,30,9,360050285003001
3,30,21,360610126007000
3,30,18,360610054001003
3,30,15,360610062001002
3,30,15,360811267002001
3,30,19,360610096001007
3,30,16,360050051001021
3,30,7,360610076001005
3,30,11,360470549001000
3,30,8,360610049001002
3,30,10,360610048006001
3,30,19,360610317031001
3,30,8,360810033001004
3,30,11,360610031001012
3,30,11,360610065001004
3,30,24,360610072005001
3,30,17,360050215024000
3,30,12,360610049001008
3,30,13,360610099001019
3,30,13,360810517001001
3,30,14,360810123013003
3,30,1,360610044006002
3,30,13,360610241005000
3,30,13,360470009001004
3,30,21,360470519003008
3,30,16,360471070001002
3,30,20,360610277002001
3,30,9,360050173004001
3,30,13,360610222001000
3,30,8,360610114012003
3,30,17,360610021001011
3,30,14,360810263002004
3,30,16,360470354002000
3,30,16,360610052002006
3,30,15,360610047002013
3,30,12,360610163005003
3,30,19,360610056001005
3,30,10,360050149003002
3,30,12,360610055011004
3,30,19,360050358001003
3,30,24,360470928002003
3,30,20,360610038001000
4,1,6,360810273005002
4,1,21,360470912003000
4,1,22,360050065002004
4,1,17,360610109001002
4,1,19,360610050003001
4,1,11,360610027001005
4,1,10,360610179002000
4,1,14,360610119001005
4,1,8,360810987001000
4,1,10,360050394002002
4,1,18,360610137003004
4,1,8,360470009001004
4,1,18,360471237001000
4,1,16,360610150022000
4,1,17,360610073001002
4,1,13,360610104001008
4,1,18,360810511002006
4,1,11,360810019001022
4,1,21,360050243004000
4,1,9,360610021001011
4,1,10,360610145003002
4,1,11,360470011001000
4,1,22,360050442002001
4,1,19,360610033002009
4,1,7,360610052002006
4,1,11,360610094001012
4,1,13,360470011001006
4,1,15,360610029004007
4,1,12,360810309032003
4,1,15,360610056003000
4,1,13,360811579031000
4,1,17,360610119001003
4,1,16,360610094001006
4,1,12,360610112021000
4,1,16,360610112031000
4,1,12,360610101001005
4,1,9,360610113001005
4,1,8,360050261001000
4,1,19,360610104001000
4,1,18,360610181003000
4,1,11,360610125001001
4,1,7,360610031001021
4,1,14,360610054001004
4,1,16,360610241004000
4,1,16,360470163003001
4,1,15,360470527004000
4,1,12,360610033002009
4,1,7,360470337002001
4,1,16,360610095002000
4,1,20,360610039002001
4,1,1,360470840001002
4,1,17,360810032001000
4,1,13,360810240002005
4,1,16,360610112021005
4,1,9,360610251001002
4,1,13,360470331001000
4,1,9,360470261001000
4,1,10,360811265001005
4,1,15,360610050003000
4,1,7,360050516002000
4,1,13,360850156014011
4,1,13,360610119001003
4,1,18,360610033001003
4,1,15,360470018001025
4,1,10,360050096002020
4,1,23,360810719002004
4,1,11,360610065001004
4,1,12,360610076001005
4,1,20,360470572001001
4,1,10,360610043003001
4,1,13,360610054001004
4,1,11,360610140005000
4,1,14,360610173004000
4,1,15,360050193003001
4,1,18,360610112021002
4,1,8,360610168002002
4,1,11,360811471002003
4,1,19,360610082001001
4,1,17,360810320002003
4,1,12,360610317031001
4,1,9,360610013001015
4,1,20,360810925001005
4,1,22,360810366002000
4,1,15,360610119001002
4,1,20,360810938002001
4,1,23,360470736001001
4,1,20,360850244013011
4,1,12,360470519003007
4,1,19,360610058001001
4,1,13,360610054001002
4,1,19,360610080002001
4,1,18,360050019003030
4,1,20,360810612002003
4,2,13,360610104001008
4,2,12,360610101001004
4,2,15,360810922002010
4,2,10,360610083002000
4,2,20,360810481003001
4,2,15,360810731002005
4,2,11,360810717012003
4,2,9,360610052002003
4,2,15,360470009001004
4,2,11,360610203002000
4,2,18,360610101001007
4,2,13,360610029002002
4,2,6,360850050003021
4,2,12,360471128001002
4,2,14,360610009001017
4,2,14,360810555002001
4,2,16,360050183011001
4,2,13,360810473001000
4,2,1,360610066003001
4,2,16,360610033001003
4,2,10,360470058002004
4,2,15,360610087001001
4,2,11,360610080001001
4,2,11,360610113001008
4,2,14,360810711002000
4,2,15,360610021001010
4,2,10,360850277022017
4,2,18,360810001001032
4,2,14,360610054001002
4,2,16,360610119001002
4,2,11,360610160013001
4,2,21,360470198001002
4,2,18,360470162001005
4,2,11,360610137005001
4,2,10,360610096001000
4,2,16,360610068001001
4,2,13,360610021002006
4,2,16,360610201011002
4,2,7,360610086021002
4,3,13,360470468001001
4,3,12,360610109001002
4,3,13,360610009001003
4,3,15,360610096001005
4,3,17,360471220002025
4,3,15,360810446012000
4,3,16,360610031001007
4,3,21,360810409001001
4,3,10,360610101001007
4,3,12,360470482003001
4,3,18,360610092001005
4,3,21,360811008012002
4,3,17,360050323001000
4,5,16,360610031001021
4,5,12,360610078004002
4,5,5,360810255001012
4,5,8,360610009001013
4,5,8,360610030012000
4,5,12,360050265003000
4,5,20,360470408003002
4,5,17,360610029004007
4,5,12,360050421001000
4,5,22,360810707001002
4,5,11,360610007001011
4,5,1,360810484004001
4,5,14,360610088006001
4,5,16,360610021002006
4,5,15,360810240002005
4,5,13,360810019001032
4,5,19,360610038007000
4,5,21,360810330002005
4,5,20,360470523005001
4,5,11,360610014021001
4,5,12,360850223002000
4,5,10,360610119002001
4,5,10,360610101001007
4,5,8,360610281002001
4,5,10,360610015011007
4,5,8,360610102001000
4,5,10,360050261001000
4,5,10,360610104001007
4,5,14,360470578002002
4,5,8,360470359004001
4,5,22,360610008004000
4,5,20,360610002011000
4,5,20,360470868003000
4,5,18,360050302005002
4,5,21,360050212005000
4,5,20,360810613014001
4,8,12,360471098001013
4,8,18,360810473002001
4,8,14,360610007001026
4,8,21,360610185001000
4,8,12,360610099001020
4,8,8,360470011001006
4,8,9,360810535001004
4,8,18,360610015011005
4,8,7,360610029004007
4,8,19,360610203002000
4,8,20,360850146051012
4,8,21,360810102001002
4,8,11,360610127005000
4,8,7,360610094001004
4,8,19,360610112031000
4,8,11,360610029004007
4,8,16,360610269002000
4,8,13,360610061001002
4,8,17,360610031001010
4,8,15,360850277022001
4,8,6,360810251004000
4,8,24,360050239004001
4,8,14,360610072002002
4,8,20,360470404002003
4,8,4,360470724002005
4,8,16,360610052002004
4,8,20,360850291022019
4,8,10,360610104001006
4,8,14,360610033002009
4,8,22,360810069003000
4,8,16,360610116001006
4,8,10,360470537001003
4,8,13,360610054001004
4,8,21,360610040004000
4,8,8,360470485002008
4,8,12,360610036022002
4,8,16,360610168002002
4,8,18,360610203002000
4,8,9,360610092001003
4,8,18,360610104001008
4,8,19,360610009001001
4,8,16,360610037001001
4,8,14,360810716001028
4,8,9,360610121006000
4,8,20,360050263002000
4,8,12,360470011001006
4,8,6,360050001001000
4,8,11,360610096001003
4,8,13,360610122002001
4,8,17,360610039002002
4,8,9,360050398001003
4,8,12,360610122003000
4,8,11,360610104001000
4,8,13,360470037001011
4,8,13,360610074001002
4,8,22,360610144024003
4,8,20,360810124002002
4,8,22,360470362002002
4,11,11,360610056001005
4,11,20,360850291042001
4,11,10,360610031001010
4,11,10,360810535001008
4,11,16,360610029004007
4,11,24,360610165003000
4,11,22,360610146024000
4,11,17,360810183003001
4,11,11,360610088001000
4,11,19,360470236003001
4,11,8,360610099001007
4,11,19,360610021001002
4,11,12,360610072002002
4,11,20,360050462016001
4,11,11,360610090005001
4,11,17,360810309041016
4,11,16,360470011001006
4,11,8,360610092001001
4,11,11,360470033002004
4,11,10,360470135003000
4,11,16,360850189021008
4,11,7,360850133023002
4,11,16,360470031003000
4,11,10,360470011001006
4,11,14,360470191003007
4,11,14,360470561004003
4,11,10,360810757011002
4,11,11,360610031001012
4,11,13,360610083001000
4,11,7,360470011001006
4,11,13,360470009001004
4,11,7,360610168002002
4,11,16,360810773002002
4,11,3,360610134008000
4,11,14,360610142001000
4,11,13,360610125001001
4,11,10,360610007001015
4,11,14,360610104001004
4,11,14,360470018001014
4,11,9,360810773002002
4,11,10,360610031001007
4,11,13,360610124002000
4,11,23,360810283002000
4,11,23,360850169012017
4,11,19,360810267002000
4,11,17,360470482002002
4,11,11,360610015021010
4,11,13,360610013001006
4,11,12,360810838001003
4,11,17,360610094001014
4,11,10,360810864001000
4,11,22,360810375002000
4,11,17,360610251001002
4,11,19,360470009001004
4,11,18,360610163001005
4,11,12,360470009001004
4,11,18,360470152001002
4,11,1,360470702015004
4,11,9,360610076001004
4,11,17,360610104001006
4,11,15,360610088001001
4,11,17,360610080002001
4,11,10,360610261004000
4,11,22,360050425007000
4,11,16,360610242002002
4,11,21,360050231001002
4,11,17,360470043004002
4,11,17,360050093006029
4,11,17,360610062001000
4,11,18,360470890006001
4,11,17,360050212001001
4,11,11,360050218005000
4,11,11,360610203002000
4,11,13,360470009001004
4,11,21,360470826003005
4,11,12,360810179001013
4,11,12,360050421001000
4,11,20,360810682001004
4,11,18,360610096001006
4,11,17,360610043003001
4,11,9,360610128005001
4,11,14,360610104001006
4,11,11,360810716001028
4,11,10,360610082001005
4,11,15,360810717012001
4,11,7,360610102001003
4,11,15,360610110001000
4,11,11,360810267002000
4,11,22,360050076004000
4,11,15,360610099001020
4,11,14,360470228003003
4,11,10,360610072002002
4,11,13,360610088001003
4,11,20,360850070001017
4,11,14,360610137005000
4,11,7,360610033003009
4,11,15,360610052001000
4,11,12,360810125001019
4,11,12,360610189005000
4,11,24,360050398002000
4,11,16,360610030011002
4,11,15,360610100002004
4,11,18,360610099001020
4,11,18,360610013002005
4,11,8,360050158001003
4,11,11,360610102001008
4,11,14,360470009001004
4,11,9,360610114012002
4,11,21,360850291041002
4,11,17,360610029004007
4,11,13,360470009001004
4,11,1,360610187005000
4,11,10,360610125001006
4,11,21,360810087001001
4,11,19,360610074002001
4,12,16,360610031001010
4,12,12,360610119001005
4,12,16,360610112032001
4,12,11,360470011001006
4,12,12,360610269004002
4,12,18,360610114011003
4,12,13,360610115001003
4,12,10,360470391002000
4,12,9,360610050002001
4,12,14,360610033002009
4,12,8,360610041004002
4,12,15,360810032001000
4,12,15,360470220004004
4,12,11,360470037001012
4,12,13,360810123012002
4,12,11,360610092001009
4,12,10,360470009001001
4,12,16,360470228003002
4,12,10,360810907001013
4,12,10,360610031001010
4,12,17,360470011001006
4,12,19,360050195001002
4,12,4,360050027012000
4,12,19,360810232003001
4,12,16,360811347001000
4,12,20,360050002001000
4,12,19,360610015022004
4,12,14,360470009001004
4,12,12,360470862003002
4,12,6,360470251001001
4,12,15,360050421001000
4,12,12,360810353002004
4,12,13,360610076001005
4,12,13,360610112031002
4,12,18,360470009001004
4,12,9,360050093006013
4,12,12,360471180001001
4,12,16,360810007003008
4,12,21,360811191001002
4,12,13,360610065002001
4,12,11,360470037001012
4,12,3,360471220002021
4,12,7,360470450001000
4,12,18,360471192002002
4,12,9,360810085002004
4,12,14,360610135001007
4,12,17,360610076001005
4,12,14,360470370003005
4,12,7,360610106013000
4,12,12,360610102001004
4,12,16,360050418003001
4,12,10,360610094001006
4,12,14,360470018001043
4,12,19,360610058001007
4,12,15,360610013001007
4,12,11,360610116001006
4,12,19,360610104001001
4,12,12,360810945002022
4,12,19,360810757013004
4,12,14,360610029004004
4,12,12,360610317031001
4,12,15,360610121004000
4,12,14,360610036022001
4,12,17,360610113001007
4,12,16,360610101001007
4,12,14,360610029004007
4,12,11,360610154001000
4,12,14,360470037001011
4,12,18,360470033001000
